,0
1873,7849.74
1874,7321.1
1875,6979.02
1876,6938.99
1877,7495.89
1878,8690.5
1879,9878.19
1880,9703.82
1881,8796.31
1882,8004.82
1883,7425.27
1884,7142.82
1885,7036.85
1886,7200.44
1887,7648.64
1888,8556.11
1889,9836.31
1890,10560.28
1891,10218.62
1892,9938.38
1893,9374.98
1894,8833.93
1895,8391.39
1896,8121.8
1897,7723.71
1898,7207.51
1899,6827.45
1900,6819.29
1901,7358.86
1902,8594.64
1903,9767.28
1904,9582.1
1905,8719.2
1906,7880.09
1907,7355.34
1908,7115.35
1909,7110.3
1910,7312.66
1911,7746.9
1912,8623.18
1913,9589.2
1914,9879.12
1915,9977.28
1916,9786.71
1917,9350.85
1918,8843.03
1919,8378.52
1920,8054.62
1921,7755.87
1922,7205.87
1923,6848.47
1924,6824.86
1925,7322.21
1926,8434.33
1927,9620.28
1928,9604.6
1929,9270.43
1930,9004.08
1931,8571.31
1932,8438.64
1933,8309.6
1934,8479.49
1935,8728.07
1936,9403.79
1937,10058.89
1938,10034.47
1939,9688.55
1940,9608.66
1941,9275.99
1942,9023.31
1943,8650.94
1944,8312.29
1945,7894.67
1946,7287.75
1947,6880.91
1948,6761.9
1949,6888.43
1950,7427.72
1951,8257.76
1952,8550.46
1953,8005.01
1954,7351.06
1955,6701.38
1956,6325.99
1957,6340.99
1958,6556.04
1959,7060.96
1960,7877.96
1961,9011.11
1962,9401.08
1963,9095.43
1964,8909.98
1965,8592.37
1966,8400.54
1967,8065.6
1968,7675.2
1969,7285.86
1970,6814.37
1971,6538.68
1972,6417.77
1973,6569.42
1974,6977.15
1975,7574.38
1976,7891.12
1977,7736.35
1978,7221.83
1979,6653.65
1980,6502.91
1981,6546.52
1982,6749.98
1983,7242.77
1984,8074.95
1985,9138.3
1986,9541.11
1987,9264.15
1988,8948.73
1989,8514.48
1990,8019.29
1991,7616.49
1992,7321.85
1993,7005.36
1994,6618.54
1995,6414.23
1996,6438.9
1997,6875.91
1998,7923.95
1999,9007.11
2000,9044.14
2001,8350.46
2002,7942.63
2003,7776.57
2004,7842.1
2005,7768.74
2006,7956.44
2007,8171.54
2008,8857.47
2009,9905.7
2010,10219.88
2011,9839.14
2012,9365.85
2013,8860.17
2014,8457.8
2015,8047.86
2016,7856.76
2017,7496.69
2018,6965.17
2019,6584.07
2020,6559.38
2021,7021.61
2022,8071.21
2023,9086.59
2024,9073.81
2025,8260.21
2026,7604.11
2027,7003.53
2028,6838.22
2029,6924.25
2030,7214.98
2031,7787.08
2032,8437.0
2033,9072.93
2034,9485.16
2035,9150.22
2036,9089.19
2037,8594.54
2038,8302.07
2039,7911.43
2040,7660.29
2041,7288.67
2042,6786.28
2043,6399.45
2044,6363.64
2045,6836.58
2046,7768.4
2047,8664.03
2048,8482.62
2049,7723.16
2050,7233.84
2051,6821.07
2052,6712.41
2053,6693.82
2054,6983.82
2055,7539.5
2056,8325.21
2057,9314.83
2058,9863.64
2059,9576.89
2060,9285.09
2061,8848.47
2062,8528.38
2063,8206.24
2064,7946.21
2065,7611.53
2066,7033.99
2067,6781.0
2068,6762.57
2069,7195.78
2070,8399.01
2071,9564.71
2072,9333.81
2073,8371.31
2074,7698.26
2075,7100.12
2076,6949.82
2077,6988.15
2078,7267.56
2079,7721.67
2080,8644.94
2081,9906.08
2082,10465.02
2083,10263.04
2084,9883.0
2085,9412.95
2086,8936.61
2087,8432.47
2088,8105.73
2089,7701.23
2090,7244.87
2091,6890.41
2092,6828.38
2093,7306.7
2094,8432.16
2095,9687.86
2096,9568.7
2097,8665.77
2098,7940.87
2099,7370.68
2100,7198.22
2101,7084.47
2102,7285.69
2103,7822.86
2104,8999.59
2105,10223.08
2106,10233.39
2107,10431.84
2108,10222.98
2109,9732.22
2110,9388.0
2111,8935.65
2112,8568.68
2113,8097.15
2114,7498.51
2115,7123.41
2116,6961.12
2117,7145.27
2118,7717.62
2119,8656.84
2120,9147.83
2121,8824.51
2122,8020.93
2123,7347.84
2124,7209.38
2125,7477.91
2126,7854.19
2127,8438.39
2128,9310.62
2129,10164.07
2130,10224.33
2131,10012.28
2132,9631.31
2133,9233.89
2134,8862.9
2135,8408.46
2136,7943.96
2137,7547.02
2138,7043.64
2139,6745.12
2140,6665.78
2141,6814.38
2142,7174.52
2143,7853.22
2144,8302.85
2145,8439.71
2146,7928.43
2147,7530.08
2148,7431.92
2149,7359.59
2150,7461.72
2151,7942.91
2152,8827.0
2153,9843.06
2154,10063.19
2155,9991.82
2156,9587.24
2157,9088.58
2158,8580.17
2159,8127.95
2160,7745.71
2161,7407.72
2162,6982.74
2163,6774.02
2164,6767.91
2165,7326.97
2166,8516.27
2167,9825.34
2168,9827.0
2169,9007.76
2170,8357.07
2171,7693.26
2172,7322.07
2173,7299.7
2174,7537.2
2175,7880.2
2176,8925.62
2177,10064.06
2178,10407.22
2179,10571.28
2180,10206.46
2181,9637.63
2182,9014.63
2183,8514.42
2184,8279.21
2185,7938.76
2186,7435.94
2187,6968.06
2188,6982.66
2189,7484.98
2190,8736.33
2191,10012.69
2192,10171.48
2193,9290.24
2194,8504.14
2195,7982.75
2196,7810.38
2197,7738.13
2198,7970.3
2199,8530.56
2200,9239.44
2201,10277.81
2202,10555.17
2203,10351.12
2204,10206.04
2205,9604.97
2206,9027.56
2207,8513.59
2208,8143.36
2209,7759.91
2210,7295.6
2211,6882.32
2212,6815.06
2213,7339.1
2214,8524.82
2215,9888.91
2216,9922.06
2217,9124.88
2218,8273.78
2219,7627.89
2220,7298.62
2221,7270.02
2222,7485.11
2223,7894.43
2224,8696.58
2225,9743.75
2226,10066.9
2227,9979.88
2228,9874.85
2229,9333.67
2230,8755.42
2231,8308.78
2232,8023.09
2233,7662.74
2234,7176.64
2235,6817.45
2236,6725.4
2237,7191.55
2238,8317.56
2239,9636.49
2240,9957.87
2241,9917.85
2242,9943.44
2243,9887.17
2244,9825.52
2245,9862.11
2246,9863.52
2247,10019.16
2248,10579.32
2249,11354.51
2250,11432.97
2251,10868.24
2252,10314.14
2253,9664.62
2254,9097.62
2255,8575.7
2256,8280.01
2257,7871.66
2258,7301.58
2259,6872.93
2260,6817.49
2261,7319.36
2262,8418.37
2263,9590.37
2264,9559.89
2265,8788.96
2266,8212.9
2267,7698.89
2268,7641.89
2269,7954.19
2270,8230.12
2271,8360.91
2272,9012.86
2273,10115.81
2274,10484.57
2275,10283.11
2276,9845.6
2277,9484.91
2278,9140.89
2279,8694.82
2280,8437.13
2281,8019.27
2282,7424.21
2283,7065.86
2284,6890.93
2285,7129.65
2286,7684.46
2287,8605.63
2288,9008.12
2289,8529.35
2290,7676.57
2291,6943.54
2292,6650.94
2293,6528.83
2294,6726.23
2295,7288.34
2296,8442.2
2297,9826.3
2298,10278.41
2299,10024.7
2300,9766.98
2301,9406.75
2302,9043.35
2303,8623.39
2304,8155.78
2305,7679.42
2306,7142.83
2307,6841.32
2308,6704.52
2309,6890.78
2310,7368.31
2311,8173.21
2312,8709.29
2313,8424.07
2314,7738.86
2315,7031.74
2316,6629.0
2317,6493.13
2318,6656.15
2319,7270.92
2320,8411.98
2321,9835.38
2322,10509.04
2323,10238.48
2324,9863.52
2325,9331.65
2326,8811.42
2327,8275.29
2328,7859.96
2329,7472.08
2330,7003.7
2331,6780.83
2332,6787.9
2333,7423.81
2334,8759.65
2335,10309.08
2336,10325.82
2337,9434.01
2338,8720.07
2339,7965.13
2340,7594.01
2341,7438.83
2342,7751.93
2343,8066.84
2344,9041.96
2345,10550.39
2346,11240.35
2347,10971.79
2348,10479.38
2349,9823.33
2350,9156.39
2351,8599.08
2352,8284.39
2353,7902.57
2354,7407.22
2355,6991.87
2356,6839.64
2357,7361.73
2358,8669.08
2359,10071.94
2360,10367.65
2361,9943.44
2362,9392.0
2363,9042.88
2364,8756.69
2365,8428.18
2366,8444.08
2367,9083.7
2368,9974.21
2369,11206.6
2370,11496.82
2371,11053.77
2372,10573.08
2373,9941.24
2374,9252.65
2375,8737.44
2376,8362.49
2377,7947.99
2378,7416.61
2379,6997.86
2380,6984.44
2381,7422.35
2382,8588.54
2383,9980.53
2384,10264.11
2385,9596.57
2386,8977.82
2387,8564.76
2388,8408.35
2389,8415.21
2390,8711.19
2391,9150.21
2392,10158.24
2393,11699.64
2394,12248.02
2395,11921.37
2396,11458.71
2397,10755.63
2398,10207.5
2399,9382.0
2400,8915.27
2401,8425.35
2402,7894.66
2403,7454.18
2404,7384.9
2405,7926.24
2406,9276.79
2407,10814.93
2408,11489.37
2409,11248.43
2410,11126.47
2411,11096.63
2412,11045.41
2413,11058.63
2414,11071.18
2415,11231.89
2416,12019.18
2417,12668.87
2418,12680.0
2419,12222.47
2420,11835.19
2421,11181.72
2422,10326.58
2423,9577.52
2424,9057.86
2425,8572.0
2426,8026.09
2427,7557.14
2428,7556.43
2429,8045.19
2430,9354.38
2431,10928.87
2432,11339.13
2433,10596.84
2434,9815.46
2435,9206.72
2436,8743.28
2437,8802.26
2438,9230.91
2439,9426.37
2440,10253.93
2441,11293.93
2442,11517.77
2443,11379.52
2444,10967.81
2445,10377.35
2446,9982.91
2447,9371.39
2448,8952.32
2449,8371.82
2450,7771.3
2451,7304.92
2452,7085.1
2453,7220.12
2454,7799.89
2455,8734.27
2456,9274.36
2457,9098.76
2458,8460.09
2459,7776.88
2460,7594.42
2461,7488.69
2462,7545.91
2463,7912.42
2464,8903.52
2465,10169.67
2466,10572.23
2467,10239.72
2468,9916.72
2469,9552.05
2470,9178.51
2471,8720.38
2472,8298.29
2473,7842.68
2474,7265.1
2475,6942.89
2476,6825.65
2477,7026.0
2478,7387.98
2479,8131.34
2480,8714.54
2481,8564.3
2482,7915.52
2483,7126.31
2484,6762.38
2485,6655.47
2486,6784.01
2487,7386.22
2488,8426.43
2489,9847.71
2490,9985.54
2491,10054.88
2492,9815.6
2493,9540.49
2494,9054.82
2495,8578.65
2496,8149.81
2497,7729.41
2498,7210.23
2499,6877.91
2500,6830.07
2501,6990.03
2502,7462.55
2503,8124.12
2504,8618.92
2505,8722.09
2506,8233.26
2507,7528.74
2508,7101.88
2509,7136.57
2510,7472.03
2511,7982.57
2512,8870.49
2513,10129.39
2514,10342.92
2515,10106.59
2516,9962.61
2517,9471.19
2518,8804.29
2519,8390.15
2520,8205.38
2521,7866.98
2522,7386.9
2523,7035.86
2524,6912.93
2525,7401.56
2526,8643.29
2527,10081.99
2528,10310.7
2529,9717.53
2530,9259.65
2531,8783.29
2532,8207.58
2533,8113.15
2534,8388.94
2535,8645.49
2536,9447.22
2537,10543.09
2538,10884.65
2539,10630.19
2540,10336.94
2541,10002.23
2542,9483.95
2543,8952.93
2544,8502.71
2545,8104.9
2546,7581.08
2547,7192.33
2548,7113.56
2549,7618.61
2550,8913.27
2551,10381.16
2552,10437.65
2553,9461.56
2554,8683.11
2555,7984.42
2556,7608.91
2557,7672.06
2558,7964.78
2559,8635.02
2560,9505.76
2561,10744.44
2562,11109.04
2563,10790.92
2564,10293.09
2565,9725.31
2566,9173.36
2567,8647.55
2568,8225.75
2569,7883.44
2570,7343.07
2571,6926.7
2572,6898.49
2573,7391.89
2574,8599.4
2575,9937.75
2576,9881.61
2577,8914.78
2578,8256.53
2579,7800.8
2580,7576.98
2581,7622.54
2582,7948.05
2583,8563.97
2584,9526.24
2585,10715.86
2586,11312.3
2587,11056.72
2588,10717.93
2589,10162.42
2590,9486.62
2591,8864.03
2592,8426.7
2593,8074.69
2594,7492.52
2595,7077.25
2596,7035.25
2597,7552.07
2598,8805.29
2599,10009.2
2600,10133.34
2601,9245.33
2602,8518.48
2603,7973.46
2604,7879.13
2605,8021.56
2606,8166.03
2607,8596.56
2608,9613.42
2609,10715.22
2610,10898.73
2611,10627.54
2612,10330.76
2613,9827.7
2614,9441.44
2615,8930.07
2616,8587.18
2617,8140.38
2618,7470.04
2619,7007.58
2620,6839.87
2621,7015.6
2622,7586.93
2623,8354.66
2624,8850.87
2625,8912.8
2626,8842.98
2627,8802.03
2628,8668.43
2629,8714.25
2630,8844.33
2631,9152.7
2632,9709.55
2633,10614.92
2634,10697.01
2635,10286.69
2636,9822.07
2637,9415.64
2638,9026.45
2639,8579.98
2640,8093.3
2641,7601.31
2642,7065.04
2643,6746.01
2644,6702.94
2645,6796.74
2646,7131.23
2647,7803.38
2648,8431.43
2649,8687.27
2650,8510.29
2651,8437.08
2652,8317.81
2653,8081.94
2654,8247.99
2655,8755.36
2656,9521.42
2657,10762.72
2658,11045.41
2659,10665.47
2660,10151.28
2661,9633.05
2662,9022.21
2663,8471.94
2664,8005.94
2665,7609.33
2666,7179.58
2667,6897.43
2668,6938.35
2669,7437.13
2670,8602.38
2671,10035.8
2672,10306.96
2673,9732.61
2674,9120.33
2675,8676.56
2676,8685.87
2677,8685.52
2678,8760.29
2679,9050.64
2680,9851.84
2681,11162.43
2682,11742.22
2683,11298.55
2684,10789.5
2685,10210.95
2686,9628.71
2687,9061.02
2688,8687.3
2689,8290.48
2690,7741.2
2691,7324.96
2692,7217.52
2693,7685.69
2694,8951.61
2695,10274.15
2696,10600.57
2697,9898.85
2698,9160.93
2699,8442.72
2700,8136.82
2701,8326.21
2702,8599.65
2703,8965.09
2704,9699.92
2705,10938.65
2706,11565.56
2707,11235.97
2708,10733.6
2709,10064.34
2710,9488.64
2711,8922.8
2712,8525.25
2713,8133.2
2714,7528.11
2715,7087.05
2716,7071.65
2717,7520.08
2718,8699.77
2719,10077.72
2720,10062.8
2721,9734.56
2722,9234.36
2723,8759.97
2724,8385.77
2725,8655.07
2726,8634.49
2727,8900.04
2728,9646.02
2729,10902.73
2730,11263.29
2731,10873.77
2732,10366.09
2733,9720.13
2734,9221.87
2735,8590.09
2736,8252.55
2737,7801.73
2738,7264.11
2739,6829.02
2740,6816.18
2741,7206.83
2742,8225.56
2743,9350.48
2744,9826.02
2745,9831.13
2746,9622.12
2747,9382.29
2748,8787.34
2749,8514.77
2750,8482.53
2751,8692.24
2752,9253.68
2753,10252.83
2754,10592.62
2755,10125.48
2756,9729.36
2757,9256.03
2758,8817.28
2759,8372.32
2760,8097.35
2761,7736.01
2762,7248.34
2763,6838.07
2764,6749.81
2765,7143.51
2766,8168.39
2767,9106.33
2768,9309.34
2769,8688.54
2770,8129.63
2771,7811.0
2772,7539.72
2773,7559.37
2774,7685.14
2775,8024.67
2776,8891.46
2777,10004.51
2778,10485.8
2779,10118.6
2780,9744.93
2781,9401.25
2782,9083.48
2783,8691.92
2784,8276.12
2785,7928.71
2786,7278.37
2787,6879.48
2788,6764.24
2789,6934.63
2790,7427.9
2791,8119.39
2792,8684.56
2793,8563.74
2794,7929.37
2795,7304.91
2796,7122.64
2797,7035.15
2798,7239.05
2799,7642.86
2800,8496.5
2801,9728.18
2802,10349.27
2803,10076.2
2804,9726.91
2805,9356.59
2806,8932.15
2807,8496.92
2808,8021.41
2809,7540.41
2810,7060.2
2811,6721.19
2812,6640.07
2813,6847.83
2814,7291.92
2815,7982.37
2816,8475.28
2817,8345.21
2818,7692.21
2819,7009.05
2820,6710.35
2821,6639.31
2822,6850.89
2823,7437.41
2824,8579.12
2825,10165.37
2826,10876.01
2827,10614.53
2828,10185.31
2829,9691.53
2830,9179.26
2831,8589.69
2832,8126.98
2833,7726.89
2834,7306.55
2835,7037.2
2836,7026.78
2837,7483.52
2838,8534.94
2839,9775.44
2840,10451.11
2841,10122.02
2842,9466.75
2843,9087.28
2844,9153.06
2845,9143.6
2846,9157.33
2847,9403.75
2848,10079.45
2849,11314.99
2850,11825.48
2851,11285.62
2852,10695.55
2853,10059.38
2854,9477.22
2855,8873.6
2856,8578.21
2857,8178.65
2858,7570.11
2859,7190.08
2860,7110.09
2861,7539.28
2862,8528.6
2863,9579.82
2864,10140.51
2865,9994.53
2866,9556.44
2867,9316.19
2868,9026.24
2869,8838.34
2870,8768.81
2871,9021.1
2872,9809.27
2873,11118.74
2874,11534.65
2875,10952.71
2876,10307.97
2877,9662.55
2878,9219.61
2879,8693.53
2880,8384.97
2881,8058.25
2882,7465.52
2883,7013.4
2884,6902.85
2885,7366.97
2886,8302.21
2887,9144.81
2888,9637.02
2889,9581.21
2890,8983.73
2891,8492.84
2892,8063.38
2893,8126.17
2894,8296.71
2895,8657.82
2896,9240.16
2897,10428.02
2898,10905.61
2899,10507.57
2900,9984.15
2901,9411.4
2902,8967.95
2903,8581.41
2904,8293.94
2905,7991.39
2906,7428.82
2907,6985.9
2908,6890.76
2909,7271.0
2910,8159.15
2911,9062.97
2912,9650.07
2913,9614.11
2914,9419.13
2915,9271.67
2916,8751.39
2917,8649.4
2918,8948.18
2919,9306.44
2920,9850.04
2921,10803.7
2922,11144.77
2923,10596.48
2924,10081.32
2925,9498.75
2926,9057.9
2927,8603.41
2928,8346.02
2929,7877.75
2930,7335.25
2931,6854.54
2932,6777.02
2933,7177.93
2934,8076.87
2935,8818.81
2936,9410.76
2937,9335.52
2938,9037.57
2939,8333.5
2940,7843.2
2941,7650.32
2942,7719.67
2943,7993.24
2944,8646.26
2945,9786.47
2946,10400.04
2947,10045.73
2948,9665.99
2949,9330.11
2950,9046.21
2951,8648.79
2952,8290.38
2953,7902.5
2954,7262.73
2955,6797.96
2956,6597.27
2957,6851.99
2958,7362.73
2959,8032.52
2960,8669.22
2961,8588.62
2962,8025.48
2963,7439.1
2964,6779.76
2965,7057.5
2966,7356.31
2967,7890.12
2968,8636.23
2969,9863.16
2970,10438.51
2971,10085.54
2972,9664.28
2973,9277.95
2974,8877.61
2975,8473.32
2976,8003.69
2977,7527.19
2978,6965.99
2979,6671.04
2980,6593.25
2981,6774.5
2982,7222.83
2983,7784.37
2984,8369.07
2985,8372.45
2986,7799.54
2987,7125.92
2988,6875.15
2989,6742.37
2990,6913.32
2991,7523.6
2992,8722.42
2993,10460.54
2994,11192.54
2995,10826.31
2996,10373.26
2997,9798.08
2998,9101.64
2999,8525.28
3000,8072.31
3001,7618.55
3002,7125.34
3003,6865.21
3004,6866.27
3005,7379.73
3006,8603.17
3007,9809.89
3008,10420.14
3009,10002.74
3010,9135.84
3011,8416.81
3012,7970.07
3013,7849.94
3014,7925.74
3015,8423.68
3016,9466.83
3017,11361.58
3018,12075.28
3019,11339.53
3020,10648.52
3021,9750.32
3022,9436.03
3023,9238.77
3024,8888.46
3025,8458.19
3026,7869.14
3027,7428.61
3028,7422.16
3029,7906.36
3030,9026.25
3031,10217.56
3032,10928.54
3033,10696.27
3034,9898.87
3035,9064.55
3036,8653.59
3037,8468.87
3038,8616.47
3039,8934.88
3040,9835.14
3041,11798.42
3042,12396.95
3043,12018.15
3044,11451.17
3045,10733.83
3046,10087.78
3047,9440.28
3048,9004.31
3049,8565.87
3050,8035.49
3051,7553.87
3052,7507.05
3053,7990.64
3054,9129.43
3055,10403.25
3056,11047.97
3057,10573.13
3058,9535.17
3059,8595.9
3060,8073.67
3061,8034.62
3062,8233.33
3063,8538.96
3064,9491.69
3065,11312.78
3066,12218.56
3067,11885.45
3068,11476.44
3069,10801.46
3070,10044.5
3071,9373.93
3072,8938.71
3073,8495.17
3074,7983.45
3075,7545.19
3076,7503.29
3077,7968.03
3078,9191.98
3079,10321.33
3080,11010.63
3081,10413.78
3082,9447.09
3083,8875.71
3084,8523.29
3085,8345.38
3086,8522.01
3087,9044.38
3088,9797.06
3089,11361.54
3090,12172.19
3091,11703.49
3092,11187.09
3093,10499.24
3094,9834.03
3095,9269.28
3096,8826.36
3097,8367.81
3098,7809.25
3099,7403.2
3100,7289.0
3101,7641.05
3102,8629.43
3103,9665.02
3104,10592.37
3105,11003.51
3106,10878.59
3107,10603.62
3108,10660.82
3109,10500.57
3110,10507.98
3111,10491.66
3112,10932.3
3113,11841.65
3114,12114.8
3115,11613.89
3116,11057.55
3117,10366.8
3118,9886.03
3119,9296.36
3120,8838.04
3121,8325.88
3122,7716.77
3123,7240.39
3124,7053.39
3125,7179.13
3126,7651.74
3127,8310.93
3128,8940.61
3129,9159.63
3130,9025.41
3131,8822.67
3132,8824.44
3133,8797.68
3134,8957.97
3135,9207.48
3136,10041.55
3137,10942.89
3138,11334.6
3139,10837.53
3140,10304.48
3141,9817.53
3142,9422.77
3143,8941.47
3144,8471.9
3145,7960.2
3146,7216.58
3147,6884.48
3148,6705.25
3149,6820.48
3150,7144.02
3151,7782.23
3152,8411.32
3153,8357.19
3154,8101.6
3155,7624.91
3156,7320.1
3157,7362.79
3158,7530.04
3159,7995.6
3160,8882.28
3161,10323.07
3162,11154.07
3163,10367.5
3164,10217.34
3165,9630.81
3166,9051.72
3167,8468.14
3168,8031.37
3169,7583.49
3170,7145.77
3171,6870.47
3172,6895.03
3173,7511.63
3174,8707.4
3175,10028.89
3176,10444.54
3177,9950.81
3178,9129.61
3179,8439.85
3180,8029.58
3181,7813.72
3182,7911.72
3183,8295.63
3184,9140.45
3185,10845.86
3186,11291.21
3187,10957.7
3188,10459.32
3189,9908.57
3190,9365.48
3191,8765.28
3192,8517.64
3193,8081.17
3194,7556.51
3195,7145.27
3196,7010.27
3197,7519.62
3198,8644.7
3199,9889.27
3200,10311.3
3201,9559.82
3202,8651.47
3203,7984.53
3204,7635.65
3205,7634.25
3206,7776.72
3207,8371.89
3208,9249.28
3209,10670.71
3210,11332.14
3211,10963.66
3212,10522.29
3213,9846.7
3214,9254.96
3215,8683.43
3216,8339.33
3217,7936.47
3218,7406.01
3219,6969.98
3220,6836.59
3221,7271.09
3222,8325.98
3223,9451.82
3224,10420.08
3225,10665.81
3226,10213.7
3227,10103.63
3228,10220.07
3229,10410.1
3230,10243.6
3231,10282.87
3232,10608.55
3233,11497.09
3234,11794.75
3235,11286.96
3236,10631.46
3237,9937.63
3238,9366.56
3239,8801.54
3240,8387.32
3241,7946.89
3242,7310.03
3243,6895.68
3244,6812.8
3245,7141.06
3246,8129.45
3247,9152.77
3248,9644.27
3249,9079.98
3250,8304.68
3251,7836.6
3252,7577.97
3253,7445.21
3254,7512.49
3255,7754.07
3256,8480.35
3257,9653.53
3258,10472.83
3259,10164.75
3260,9593.57
3261,9156.69
3262,8690.0
3263,8270.42
3264,8049.24
3265,7638.15
3266,7150.2
3267,6760.82
3268,6647.63
3269,7042.25
3270,8039.81
3271,9002.39
3272,9359.5
3273,8772.04
3274,8220.85
3275,7884.4
3276,8182.83
3277,8144.97
3278,7909.34
3279,8232.99
3280,9078.11
3281,10447.92
3282,11196.95
3283,10850.28
3284,10359.22
3285,9731.07
3286,9367.41
3287,8816.53
3288,8374.59
3289,7925.78
3290,7253.09
3291,6797.13
3292,6617.54
3293,6791.63
3294,7197.55
3295,7854.01
3296,8431.36
3297,8389.81
3298,7999.51
3299,7586.49
3300,7421.96
3301,7487.29
3302,7604.1
3303,8091.59
3304,9067.05
3305,10555.39
3306,11336.57
3307,10966.75
3308,10406.77
3309,9829.81
3310,9324.97
3311,8648.15
3312,8086.96
3313,7506.43
3314,6899.9
3315,6543.9
3316,6487.1
3317,6588.78
3318,7067.37
3319,7551.83
3320,8097.14
3321,7832.1
3322,7263.6
3323,6641.97
3324,6467.24
3325,6438.87
3326,6530.03
3327,7121.84
3328,8242.46
3329,9770.63
3330,10730.85
3331,10335.26
3332,9885.02
3333,9395.0
3334,8898.74
3335,8397.63
3336,8001.09
3337,7553.48
3338,7130.36
3339,6843.29
3340,6858.01
3341,7335.86
3342,8417.4
3343,9796.46
3344,10379.42
3345,9822.44
3346,9121.77
3347,8823.31
3348,8453.75
3349,8394.66
3350,8350.96
3351,8835.29
3352,9785.68
3353,11264.74
3354,11829.94
3355,11242.92
3356,10687.43
3357,10032.97
3358,9411.86
3359,8865.5
3360,8529.02
3361,8032.77
3362,7440.29
3363,7054.41
3364,6918.75
3365,7452.61
3366,8436.78
3367,9820.85
3368,10315.52
3369,9738.78
3370,9022.86
3371,8722.33
3372,8983.86
3373,9347.66
3374,9722.1
3375,9846.24
3376,10333.81
3377,11473.68
3378,11981.43
3379,11388.69
3380,10851.87
3381,10124.32
3382,9480.16
3383,8919.05
3384,8568.37
3385,8078.49
3386,7564.57
3387,7108.89
3388,7036.74
3389,7458.03
3390,8581.16
3391,9803.44
3392,10339.55
3393,9721.23
3394,9012.92
3395,8526.94
3396,8191.87
3397,8038.16
3398,8047.04
3399,8343.83
3400,9314.44
3401,10992.24
3402,11818.55
3403,11682.23
3404,11218.29
3405,10601.96
3406,9917.69
3407,9226.11
3408,8843.11
3409,8438.39
3410,7893.53
3411,7497.23
3412,7391.09
3413,7884.69
3414,8998.68
3415,10408.95
3416,10924.7
3417,10281.61
3418,9262.3
3419,8359.47
3420,7815.55
3421,7609.71
3422,7680.69
3423,8249.46
3424,9183.98
3425,10945.14
3426,11591.76
3427,11294.6
3428,11094.39
3429,10464.89
3430,9768.76
3431,9125.31
3432,8629.5
3433,8180.07
3434,7722.22
3435,7201.19
3436,7034.12
3437,7471.94
3438,8510.95
3439,9651.67
3440,10555.89
3441,10316.85
3442,9831.84
3443,9262.23
3444,8954.36
3445,9258.1
3446,9613.46
3447,9764.05
3448,10266.95
3449,11106.14
3450,11479.65
3451,10938.85
3452,10495.88
3453,9902.38
3454,9487.42
3455,8957.66
3456,8517.07
3457,8014.49
3458,7347.37
3459,6874.1
3460,6669.76
3461,6720.0
3462,7199.65
3463,7749.45
3464,8400.73
3465,8554.66
3466,7834.56
3467,7240.02
3468,7041.56
3469,6944.14
3470,6892.7
3471,7380.39
3472,8350.16
3473,9779.18
3474,10725.94
3475,10333.38
3476,9913.75
3477,9423.96
3478,9021.9
3479,8471.67
3480,7972.58
3481,7421.68
3482,6868.94
3483,6507.72
3484,6444.94
3485,6552.36
3486,6948.32
3487,7555.73
3488,7913.72
3489,7972.97
3490,7660.42
3491,7290.28
3492,7171.52
3493,7144.24
3494,7341.7
3495,7845.39
3496,8931.11
3497,10378.53
3498,11336.67
3499,10988.64
3500,10426.61
3501,9831.02
3502,9111.83
3503,8339.98
3504,7866.05
3505,7360.73
3506,6916.37
3507,6669.18
3508,6643.24
3509,7023.89
3510,8104.65
3511,9340.38
3512,9674.96
3513,9043.13
3514,8397.11
3515,7976.08
3516,7574.44
3517,7666.47
3518,7591.73
3519,7979.47
3520,8836.41
3521,10131.92
3522,10975.02
3523,10489.04
3524,9910.5
3525,9332.56
3526,8790.8
3527,8423.89
3528,8093.19
3529,7701.07
3530,7166.88
3531,6787.37
3532,6670.64
3533,7109.84
3534,8154.4
3535,9206.76
3536,9293.9
3537,8447.21
3538,7572.68
3539,7097.01
3540,6929.82
3541,6852.41
3542,6828.25
3543,7101.35
3544,7929.93
3545,9366.5
3546,10350.78
3547,10089.63
3548,9713.57
